Mitjana 1,Variança 1,Desviacio 1,GradientMag 1,Mitjana 2,Variança 2,Desviacio 2,GradientMag 2,Mitjana 3,Variança 3,Desviacio 3,GradientMag 3,Mitjana 4,Variança 4,Desviacio 4,GradientMag 4,Mitjana 5,Variança 5,Desviacio 5,GradientMag 5,Mitjana 6,Variança 6,Desviacio 6,GradientMag 6,Mitjana 7,Variança 7,Desviacio 7,GradientMag 7,Mitjana 8,Variança 8,Desviacio 8,GradientMag 8,Mitjana 9,Variança 9,Desviacio 9,GradientMag 9,Mitjana 10,Variança 10,Desviacio 10,GradientMag 10,Mitjana 11,Variança 11,Desviacio 11,GradientMag 11,Mitjana 12,Variança 12,Desviacio 12,GradientMag 12,Deteccio
55.875,379.022916666667,18.5305503378586,100209.999955348,31.3125,76.9854166666667,8.61281625766788,100209.999955348,33.3828125,84.1588541666667,8.42007185367831,100209.999955348,77.3203125,1050.32135416667,32.309105769301,100209.999955348,27.6171875,89.2796875,9.34468184578545,100209.999955348,29.6953125,33.0776041666667,5.7185621063092,100209.999955348,87.765625,656.896875,25.5317626493892,100209.999955348,100.65625,2883.93125,46.5223068655773,100209.999955348,34.9375,249.971875,15.0421567290817,100209.999955348,124.546875,791.704166666667,27.7164829781849,100209.999955348,93.6953125,1778.0890625,37.3593641885936,100209.999955348,81.40625,386.303125,16.7057986551675,100209.999955348,"Ulls"
137.4375,315.26875,17.281805704743,92458.9259301748,71.6875,596.501041666667,24.2479824659965,92458.9259301748,152.53125,281.951041666667,15.9892086171211,92458.9259301748,90.3125,492.18125,22.1552658490446,92458.9259301748,55.6796875,514.305729166667,21.9528142116536,92458.9259301748,112.0078125,495.3796875,21.9577609622679,92458.9259301748,76.2109375,352.734895833333,18.6786885720394,92458.9259301748,57.3671875,231.255729166667,14.6300143375576,92458.9259301748,105.0078125,449.8421875,20.9273592127377,92458.9259301748,110.9296875,192.283854166667,13.2998071867288,92458.9259301748,98.953125,124.996875,10.2306278554415,92458.9259301748,145.5546875,305.075520833333,16.3455902496157,92458.9259301748,"Ulls"
83.7265625,23.5380208333333,4.73191409891319,59309.4737556756,54,214.213541666667,14.192835694377,59309.4737556756,92.0625,323.263541666667,17.8360235022718,59309.4737556756,86.6171875,114.386979166667,10.5632729016067,59309.4737556756,45.9765625,812.0578125,28.0001264848406,59309.4737556756,96.953125,407.510416666667,20.1184827719569,59309.4737556756,80.71875,32.6020833333333,5.47941547495941,59309.4737556756,70.5859375,425.350520833333,19.8012273518225,59309.4737556756,103,84.0385416666667,8.83692806689979,59309.4737556756,87.1171875,67.9494791666667,8.1617214604727,59309.4737556756,67.359375,76.2791666666667,8.04069834410403,59309.4737556756,86.359375,33.90625,5.68371841694014,59309.4737556756,"Ulls"
164.265625,150.68125,12.1199267714713,98545.0446163362,119.5859375,1011.22135416667,30.2586671115747,98545.0446163362,185.4140625,216.216145833333,14.2301589868996,98545.0446163362,140.1171875,540.961979166667,22.98070829654,98545.0446163362,93.25,1546.42708333333,39.1064630679305,98545.0446163362,157.96875,505.540625,22.2227955109383,98545.0446163362,139.9453125,520.231770833333,22.790186946221,98545.0446163362,113.09375,921.482291666667,29.1910718777705,98545.0446163362,161,242.964583333333,14.9470795924128,98545.0446163362,167.8984375,294.534895833333,16.7869239035838,98545.0446163362,140.3515625,147.119270833333,11.2452455738094,98545.0446163362,179.671875,194.236458333333,13.1649172160017,98545.0446163362,"Ulls"
85.1953125,211.668229166667,14.4745602471156,76635.5922986373,62.609375,772.910416666667,27.6120931128934,76635.5922986373,96.1484375,387.6515625,19.620328667208,76635.5922986373,71.7734375,449.465104166667,21.1652806250031,76635.5922986373,49.21875,634.546875,25.1300119261908,76635.5922986373,82.9140625,310.7390625,17.5899560855211,76635.5922986373,58.296875,132.385416666667,11.0001564749628,76635.5922986373,45.6796875,263.131770833333,16.1895869236693,76635.5922986373,75.75,376.686458333333,19.3504891034805,76635.5922986373,78.875,187.570833333333,13.476898026243,76635.5922986373,62.203125,119.090625,9.84103116913089,76635.5922986373,89.953125,199.545833333333,13.2668104297348,76635.5922986373,"Ulls"
86.09375,783.225,27.5830618797131,87674.0992297667,69.2734375,671.7703125,25.8765564510921,87674.0992297667,100.4609375,325.019270833333,17.9444645950287,87674.0992297667,64.3984375,439.1671875,20.9262818184514,87674.0992297667,50.8359375,811.200520833333,28.3992316426742,87674.0992297667,90.6171875,243.669270833333,15.5694439654252,87674.0992297667,52.96875,484.642708333333,21.9632825002996,87674.0992297667,59.6875,649.2125,24.7267518437887,87674.0992297667,85.1640625,351.6234375,18.5655599048868,87674.0992297667,70.859375,523.645833333333,22.8665161257295,87674.0992297667,47.1875,95.9666666666667,9.65020605434583,87674.0992297667,83.4140625,673.7359375,25.9053734152504,87674.0992297667,"Ulls"
169.6484375,175.0328125,12.7626873355448,118369.286150172,95.6640625,2007.0453125,44.6976164759017,118369.286150172,137.0390625,642.530729166667,25.2615781747267,118369.286150172,144.9921875,567.921354166667,23.6701143730261,118369.286150172,67.0625,1641.02291666667,40.3977018540591,118369.286150172,139.3984375,505.405729166667,22.4346077134227,118369.286150172,130.953125,820.919791666667,28.6346040204557,118369.286150172,75.0546875,568.197395833333,23.382957337104,118369.286150172,130.328125,553.713541666667,23.4999100148467,118369.286150172,150.609375,316.4875,17.3492626697018,118369.286150172,85.453125,1310.49479166667,33.1151840374696,118369.286150172,107.109375,1308.09791666667,33.2161707526757,118369.286150172,"Ulls"
25.4375,97.0145833333333,9.66693241232437,56713.3888000955,50.6328125,212.278645833333,14.0856750502324,56713.3888000955,86.515625,318.372916666667,17.7329281826442,56713.3888000955,19.4765625,77.4890625,8.60863656240234,56713.3888000955,38.7265625,326.749479166667,17.6401021872944,56713.3888000955,101.7421875,310.936979166667,17.5193798746124,56713.3888000955,20.46875,32.4104166666667,5.64308975537569,56713.3888000955,43.1015625,441.3328125,19.6471132507731,56713.3888000955,96.78125,392.097916666667,19.3772327260037,56713.3888000955,35.1875,52.5489583333333,6.92629270741967,56713.3888000955,37.703125,129.502083333333,11.0411084406261,56713.3888000955,84.3671875,260.613020833333,15.2524905440367,56713.3888000955,"Ulls"
97.2578125,149.163020833333,11.9165148436187,81132.2159686997,54.796875,157.470833333333,12.1673950165937,81132.2159686997,141.546875,2537.26354166667,49.5335732313528,81132.2159686997,73.515625,118.926041666667,10.6164386010745,81132.2159686997,46.1015625,881.697395833333,29.087577612505,81132.2159686997,127.4453125,2404.4671875,49.0042543907576,81132.2159686997,70.234375,356.052083333333,18.6095026691667,81132.2159686997,38.8828125,197.630729166667,13.7101350567911,81132.2159686997,152.21875,1527.30833333333,38.7697971866968,81132.2159686997,96.3515625,801.599479166667,28.2595258018496,81132.2159686997,69.8828125,401.450520833333,19.9570387911519,81132.2159686997,169.1640625,199.813020833333,12.812368866808,81132.2159686997,"Ulls"
147.90625,179.033333333333,12.8957492342316,122221.314706202,107.0546875,1243.14010416667,34.767876832895,122221.314706202,168.3515625,750.268229166667,27.1828825087563,122221.314706202,117.1953125,642.1953125,25.0632764206697,122221.314706202,89.3671875,3791.39322916667,61.2370468219826,122221.314706202,144.984375,550.533333333333,23.3023913002432,122221.314706202,97.234375,1073.55833333333,32.7265668853019,122221.314706202,108.53125,1327.990625,34.9982442513845,122221.314706202,147.2890625,813.569270833333,28.4646629227931,122221.314706202,133.296875,1004.8,30.9586491760966,122221.314706202,125.9921875,362.053645833333,18.4197198568872,122221.314706202,174.546875,132.525,9.37726091075433,122221.314706202,"Ulls"
139.515625,1719.81770833333,41.30561297141,93074.1158406363,76.796875,473.866666666667,21.6445986618126,93074.1158406363,159.2265625,443.003645833333,19.9253046694949,93074.1158406363,112.03125,1992.2375,44.6150326712073,93074.1158406363,45.3828125,553.7296875,23.3148273427619,93074.1158406363,125.40625,366.488541666667,19.0154233615092,93074.1158406363,86.140625,2232.97395833333,47.1882770536011,93074.1158406363,58.421875,935.198958333333,29.4583343010649,93074.1158406363,115.3671875,448.3078125,21.0458497606737,93074.1158406363,80.6953125,2341.74635416667,48.3507884229063,93074.1158406363,55.3125,323.345833333333,17.3954198021324,93074.1158406363,135.4453125,1021.62864583333,31.7366529062766,93074.1158406363,"Ulls"
181.9453125,56.8557291666667,6.872924067764,93947.1436589171,139.4140625,719.227604166667,25.5695461921052,93947.1436589171,198.078125,140.905208333333,11.7295942206921,93947.1436589171,155.53125,395.244791666667,19.8497618707287,93947.1436589171,72.53125,2039.61875,44.9055389934131,93947.1436589171,163.765625,2159.1125,45.2269995442206,93947.1436589171,158.2578125,172.949479166667,10.3173344746681,93947.1436589171,105.2421875,1032.7953125,31.8094384680895,93947.1436589171,180.0625,946.980208333333,27.5982470312426,93947.1436589171,168.4375,17.065625,4.04352410679745,93947.1436589171,169.84375,132.9,10.90222433764,93947.1436589171,201.8828125,41.4046875,6.31227159701722,93947.1436589171,"Ulls"
144.390625,100.485416666667,9.67847948835949,77092.3682563619,97.3828125,652.759895833333,25.0901784365322,77092.3682563619,178.9140625,109.7734375,9.70881554182522,77092.3682563619,123.8984375,160.8203125,12.5651409623715,77092.3682563619,64.078125,905.165625,29.9257422209015,77092.3682563619,144.71875,529.996875,22.3134998065847,77092.3682563619,114.2421875,43.6869791666667,6.38000194917914,77092.3682563619,61.015625,513.725,22.4111872888813,77092.3682563619,148.71875,633.930208333333,24.9963542137319,77092.3682563619,132.15625,84.09375,9.10813949343994,77092.3682563619,128.25,111.401041666667,9.5180457216722,77092.3682563619,174.5625,173.810416666667,12.9154421075676,77092.3682563619,"Ulls"
89.7734375,299.525520833333,16.803755656939,61137.3196041285,57.4453125,99.0609375,9.79088109966523,61137.3196041285,112.359375,906.945833333333,30.0238904624329,61137.3196041285,83.296875,763.395833333333,26.857789743293,61137.3196041285,42.421875,193.15,13.7774228671204,61137.3196041285,92,462.072916666667,21.4760443967748,61137.3196041285,93.46875,1596.19791666667,39.9063726159774,61137.3196041285,49.1171875,162.274479166667,11.8515911137212,61137.3196041285,92.8125,570.736458333333,23.4270162696488,61137.3196041285,116.5,1032.65729166667,31.8004130707199,61137.3196041285,54.078125,50.8364583333333,7.03044911222484,61137.3196041285,108.5078125,1007.07135416667,31.7029728337757,61137.3196041285,"Ulls"
92.859375,542.608333333333,23.1806438411782,103397.983731415,99.3515625,597.356770833333,21.9854115112458,103397.983731415,158.5390625,293.774479166667,16.6152864686781,103397.983731415,80.1328125,959.243229166667,30.8680543436944,103397.983731415,68.2890625,1057.89322916667,30.9556658041802,103397.983731415,159.5,487.564583333333,20.7263065246757,103397.983731415,97.9140625,480.4859375,21.3058994781445,103397.983731415,70.7578125,758.716145833333,26.6975492696117,103397.983731415,159.3046875,264.841145833333,15.887675054862,103397.983731415,149.78125,74.4104166666667,8.18408449654707,103397.983731415,127.578125,276.234375,13.1878152332428,103397.983731415,162.6171875,75.9692708333333,8.42992903497003,103397.983731415,"Ulls"
96.2265625,837.771354166667,27.6483218420908,77135.9019345498,72.7734375,330.9390625,18.0912251905155,77135.9019345498,130.9921875,125.313020833333,11.0202714234666,77135.9019345498,63.3203125,668.500520833333,25.7989083485166,77135.9019345498,44.9375,301.964583333333,17.1307315394389,77135.9019345498,86.2890625,95.2994791666667,9.74073391682315,77135.9019345498,62.6640625,788.181770833333,28.0590881560705,77135.9019345498,42.203125,165.507291666667,12.7663533321779,77135.9019345498,72.5859375,278.031770833333,15.5414555822259,77135.9019345498,94.4140625,335.6609375,17.9891310403356,77135.9019345498,70.421875,89.8385416666667,8.68900504817931,77135.9019345498,109.7578125,605.181770833333,24.2138829850259,77135.9019345498,"Ulls"
184.890625,123.519791666667,10.8340490566391,89950.8006317753,136.09375,765.805208333333,25.5336420772718,89950.8006317753,189.5234375,387.6796875,18.708082862718,89950.8006317753,158.5546875,553.711979166667,23.3833786168969,89950.8006317753,127.2421875,2261.26927083333,46.8732829904234,89950.8006317753,180.4453125,470.7828125,21.5725340342199,89950.8006317753,146.0390625,286.309895833333,16.2537701710019,89950.8006317753,161.1171875,839.2921875,28.9089482960791,89950.8006317753,193.9609375,172.0640625,12.4683418032199,89950.8006317753,185.0078125,333.208854166667,14.9828353912122,89950.8006317753,179.5625,343.494791666667,16.5937096922473,89950.8006317753,213.796875,42.3114583333333,5.69490418460321,89950.8006317753,"Ulls"
141.1796875,139.719270833333,11.7744498828528,95544.1370410298,127.7578125,1793.49635416667,41.3201944750623,95544.1370410298,133.328125,519.660416666667,22.2676396529442,95544.1370410298,155.4453125,179.0953125,13.3433018185932,95544.1370410298,96.703125,2672.69583333333,50.904572250228,95544.1370410298,141.65625,829.130208333333,28.3155393486061,95544.1370410298,147.59375,660.964583333333,25.1754343073117,95544.1370410298,129,1096.34166666667,31.5733477320219,95544.1370410298,140.9921875,278.393229166667,16.0442036754928,95544.1370410298,159.078125,414.216666666667,19.3541869277677,95544.1370410298,137.609375,115.665625,10.4112000391614,95544.1370410298,148.1328125,110.0140625,9.80224297662322,95544.1370410298,"Ulls"
132.46875,561.807291666667,23.5039142703819,95410.8647068077,101.90625,590.303125,22.8917496615012,95410.8647068077,164.9921875,63.4078125,7.67067624761057,95410.8647068077,96.8515625,958.2265625,30.7051531338521,95410.8647068077,87.484375,1393.18645833333,34.5804497872071,95410.8647068077,135.3046875,311.3015625,17.434546750274,95410.8647068077,124.625,619.223958333333,23.7535800556446,95410.8647068077,60.6796875,416.3703125,19.3899457353199,95410.8647068077,122.1640625,178.181770833333,13.3180397377511,95410.8647068077,161.5234375,23.2640625,3.6088972353707,95410.8647068077,145.4140625,174.4484375,11.1278535305615,95410.8647068077,158.9375,199.075,11.8756144152509,95410.8647068077,"Ulls"
122.6640625,4075.86510416667,63.8149359813433,106677.980941612,123.6640625,2335.03802083333,47.6844052016902,106677.980941612,204.515625,121.179166666667,10.6941087329919,106677.980941612,120.34375,3897.99375,62.3937577146954,106677.980941612,89.375,2352.86666666667,48.370832824808,106677.980941612,177.03125,998.733333333333,29.1874508477247,106677.980941612,115.609375,2792.54166666667,52.8290155623334,106677.980941612,116.2890625,2025.09947916667,44.4089372959289,106677.980941612,181.765625,1346.859375,36.0523212946876,106677.980941612,147.1875,1127.65208333333,32.3748585194719,106677.980941612,179.7421875,12.8536458333333,3.31753441524866,106677.980941612,204.09375,206.865625,13.7392093937877,106677.980941612,"Ulls"
126.046875,140.139583333333,11.4772081241539,66239.6514839125,90.9375,850.198958333333,28.6176518342418,66239.6514839125,141.2890625,238.840104166667,15.3724333504519,66239.6514839125,118.7109375,228.552604166667,14.963833119586,66239.6514839125,61.609375,1180.34375,34.0894351846674,66239.6514839125,117.5234375,426.502604166667,20.6201817026026,66239.6514839125,103.671875,27.2020833333333,4.80661374119731,66239.6514839125,54.8203125,935.740104166667,30.1885235771309,66239.6514839125,116.203125,575.645833333333,23.9145012638038,66239.6514839125,111.859375,15.321875,3.86183118417258,66239.6514839125,107.0078125,37.3536458333333,5.49252540400019,66239.6514839125,139.765625,262.477083333333,15.6903353960986,66239.6514839125,"Ulls"
201.203125,1423.903125,37.6390995612152,147184.646510839,167.3828125,2238.97760416667,41.1584954056235,147184.646510839,235.71875,143.940625,11.6269611491757,147184.646510839,151.40625,1491.79479166667,38.4801715373299,147184.646510839,76.0078125,2068.94010416667,43.5364428038386,147184.646510839,206.734375,986.047916666667,30.3379611398853,147184.646510839,131,1304.24375,36.0541142115693,147184.646510839,103.1953125,2256.35364583333,45.0746174421143,147184.646510839,201.3828125,877.497395833333,29.4393844308544,147184.646510839,181.421875,491.327083333333,21.2221531798095,147184.646510839,181.0703125,455.136979166667,19.2683305993526,147184.646510839,234.3515625,111.4796875,9.34410630424566,147184.646510839,"Ulls"
122.171875,947.442708333333,30.4431649752648,103644.028425287,99.625,997.416666666667,29.7459237024739,103644.028425287,137.46875,415.765625,19.6808948625087,103644.028425287,140.265625,1619.44479166667,40.1593859304008,103644.028425287,100.4765625,2189.2828125,45.9319655318934,103644.028425287,145.9609375,938.505729166667,30.1790148315073,103644.028425287,137.9375,678.333333333333,25.614712972014,103644.028425287,129.40625,1210.50833333333,33.3281749908943,103644.028425287,165.3671875,389.171354166667,18.5778688051145,103644.028425287,176.65625,360.008333333333,18.3577605185288,103644.028425287,146.171875,135.385416666667,11.1738732966727,103644.028425287,143.765625,36.03125,5.46936295820544,103644.028425287,"Ulls"
150.546875,1501.93541666667,38.6831996737949,134221.191093037,93.1796875,970.224479166667,30.9923230571068,134221.191093037,149.515625,487.016666666667,21.7405484849194,134221.191093037,127.2890625,1218.8234375,34.423105852191,134221.191093037,65.2890625,883.2234375,29.612297254234,134221.191093037,137.9765625,437.871354166667,20.7873644083782,134221.191093037,113.96875,537.367708333333,22.8928034509486,134221.191093037,67.59375,392.072916666667,19.7361380857443,134221.191093037,131.7734375,592.3828125,24.2769470856277,134221.191093037,160.375,292.753125,14.3652895713169,134221.191093037,82.5625,2616.88229166667,47.0465523290059,134221.191093037,124.546875,1751.77291666667,38.2268994424936,134221.191093037,"Ulls"
88.3125,463.834375,21.3038667887072,83264.6210104247,74.6328125,644.686979166667,24.8607930876126,83264.6210104247,111.25,149.594791666667,12.1568403475308,83264.6210104247,101.9375,1234.05729166667,34.9229324745878,83264.6210104247,71.3515625,1635.72760416667,40.1550834515658,83264.6210104247,117.375,174.3375,13.1743568923124,83264.6210104247,98.46875,667.252083333333,24.3989627594794,83264.6210104247,87.1015625,1101.98177083333,32.4157488406846,83264.6210104247,121.65625,130.335416666667,11.2958134438511,83264.6210104247,120.21875,90.2354166666667,8.73738684697382,83264.6210104247,99.5234375,147.265104166667,11.2614902286878,83264.6210104247,113.4296875,38.7140625,5.99539054293008,83264.6210104247,"Ulls"
179.1953125,141.094270833333,11.5501809725799,76137.738281004,156.15625,1016.92395833333,30.3072674322015,76137.738281004,185.59375,291.885416666667,16.9593599419958,76137.738281004,176.296875,282.725,16.7712251076149,76137.738281004,105.578125,1439.115625,37.5474629433454,76137.738281004,173.828125,1161.95208333333,33.5195297058637,76137.738281004,177.3125,69.0885416666667,7.93628398378824,76137.738281004,165.109375,470.284375,20.3454779018198,76137.738281004,189.40625,116.690625,10.4018486469487,76137.738281004,186.2265625,66.9192708333333,8.03674350096176,76137.738281004,177.671875,52.8875,6.99182161233639,76137.738281004,186.1015625,52.2734375,6.52595396800154,76137.738281004,"Ulls"
141.2734375,728.5953125,26.808238817516,117181.878903812,70.4140625,1221.7296875,34.5260976198232,117181.878903812,142.375,829.523958333333,28.4278350817584,117181.878903812,131.140625,655.798958333333,25.0457699928767,117181.878903812,52.5546875,1154.61927083333,33.1211044732233,117181.878903812,143.4296875,818.611979166667,28.4451939568932,117181.878903812,103.875,509.147916666667,22.0760289353772,117181.878903812,113.0234375,1406.5203125,36.7047662762445,117181.878903812,146.953125,464.498958333333,21.3716125296246,117181.878903812,135.625,435.092708333333,20.6379222992681,117181.878903812,132.8671875,307.519270833333,16.2617627804934,117181.878903812,167.8046875,76.8848958333333,7.91684326717671,117181.878903812,"Ulls"
109.34375,310.594791666667,17.5579504903599,54686.5829665356,106.03125,233.857291666667,14.8995614169763,54686.5829665356,124.1640625,77.9432291666667,8.41504419696728,54686.5829665356,98.3359375,255.7953125,15.9168615229942,54686.5829665356,89.2109375,170.843229166667,12.6093608466741,54686.5829665356,119.6875,92.128125,9.55642381015605,54686.5829665356,108.7421875,119.9171875,10.8568653670631,54686.5829665356,80.3203125,112.102604166667,10.1535747943409,54686.5829665356,113.46875,130.584375,11.0940943602912,54686.5829665356,131.9296875,95.3213541666667,9.37925360233105,54686.5829665356,111.1328125,64.9244791666667,7.20405967506799,54686.5829665356,126.1484375,85.9328125,9.07571289873548,54686.5829665356,"Ulls"
162.8828125,552.174479166667,23.4234363020975,86505.0698614208,97.5546875,1197.5453125,33.9544196983981,86505.0698614208,195.8828125,81.3953125,8.42724077214368,86505.0698614208,137.234375,1477.09375,38.3282585298584,86505.0698614208,52.6796875,649.490104166667,24.043059237899,86505.0698614208,126.9765625,383.765104166667,19.2782426059917,86505.0698614208,116.0859375,1116.8546875,33.1755363207842,86505.0698614208,49.46875,194.702083333333,13.7796856667548,86505.0698614208,101.5703125,1121.3984375,32.9377066399841,86505.0698614208,110.96875,216.639583333333,13.6511587598319,86505.0698614208,82.4609375,203.4703125,11.6130628042831,86505.0698614208,158,1775.63229166667,38.7156599214863,86505.0698614208,"Ulls"
163.8359375,91.0234375,9.38692217757406,83370.5940772219,121.1796875,717.527604166667,26.4424480865954,83370.5940772219,186.25,125.905208333333,10.5851927072644,83370.5940772219,135.3359375,420.0140625,20.1887926774317,83370.5940772219,78.671875,749.30625,26.6512000448387,83370.5940772219,144.4296875,351.347395833333,18.2836094324428,83370.5940772219,132.1796875,353.306770833333,18.652064092451,83370.5940772219,92.34375,327.197916666667,17.2442348868923,83370.5940772219,131.9296875,393.7171875,19.0415211278114,83370.5940772219,148.6875,98.7447916666667,9.31048246565968,83370.5940772219,133.5703125,96.3755208333333,9.10967138757032,83370.5940772219,175.453125,276.207291666667,15.7392900566166,83370.5940772219,"Ulls"
153.53125,152.891666666667,12.3304351411755,85597.8212312433,110.046875,862.017708333333,29.1273214017545,85597.8212312433,175.2734375,70.1255208333333,7.67690879862716,85597.8212312433,120.5390625,322.1515625,17.8020898848031,85597.8212312433,65.1875,620.677083333333,24.3408139179764,85597.8212312433,129.4453125,327.352604166667,17.5411693435309,85597.8212312433,125.390625,247.960416666667,15.6841073310361,85597.8212312433,75.0625,411.570833333333,19.9149457126632,85597.8212312433,123.0546875,419.803645833333,20.1102400541344,85597.8212312433,144.921875,75.7604166666667,7.6523454941069,85597.8212312433,138.578125,115.426041666667,9.52690271307514,85597.8212312433,166.6484375,117.331770833333,9.412170553449,85597.8212312433,"Ulls"
123.375,807.080208333333,27.2651258462798,102711.548377971,80.625,533.1875,23.0039166014556,102711.548377971,121.6328125,278.115104166667,16.599319651508,102711.548377971,148.828125,764.896875,27.4383064301706,102711.548377971,73.1875,672.195833333333,25.436699755279,102711.548377971,127.7265625,160.2890625,12.4811475162401,102711.548377971,142.6796875,460.8640625,21.3014547120419,102711.548377971,107.9609375,1112.90989583333,32.2535414590617,102711.548377971,130.4921875,127.302604166667,11.2350259372235,102711.548377971,157.9375,177.175,13.1949137165588,102711.548377971,105.65625,982.455208333333,30.6392785507577,102711.548377971,112.6640625,462.793229166667,19.5342979581481,102711.548377971,"Ulls"
145.8359375,277.6046875,16.6152351309067,102009.285631699,86.546875,1120.28020833333,32.8579559305844,102009.285631699,163.2578125,224.1953125,14.2306337469396,102009.285631699,107.609375,381.45,19.4927208283733,102009.285631699,55.96875,863.133333333333,27.7524592537117,102009.285631699,136.6328125,576.899479166667,23.9479270190172,102009.285631699,120.484375,475.096875,21.7738688451444,102009.285631699,68.984375,543.071875,23.0886327110109,102009.285631699,133.4140625,373.3578125,19.0955084111658,102009.285631699,156.3125,242.805208333333,15.1204878177497,102009.285631699,121.046875,141.73125,10.5427602896977,102009.285631699,150.8671875,337.030729166667,17.0293402882784,102009.285631699,"Ulls"
63.796875,121.683333333333,9.07739658538924,98745.7479419552,53.40625,370.095833333333,17.2638087468251,98745.7479419552,96.3828125,735.124479166667,22.639430482187,98745.7479419552,123.6015625,1034.16822916667,31.357653973977,98745.7479419552,65.1484375,794.697395833333,27.499788146176,98745.7479419552,152.0234375,661.4796875,24.4113893332925,98745.7479419552,144.7109375,1290.2953125,35.853713419173,98745.7479419552,123.3359375,1065.96614583333,30.363281383379,98745.7479419552,169.96875,194.357291666667,13.5092374537414,98745.7479419552,174.2109375,611.950520833333,23.4460461850192,98745.7479419552,152.3671875,20.8026041666667,4.08074270237281,98745.7479419552,184.515625,219.858333333333,14.1322544244743,98745.7479419552,"Ulls"
143.65625,107.81875,10.262367813763,83546.3347332917,112.953125,1018.52083333333,29.4898236010065,83546.3347332917,179.78125,243.003125,14.8724156499969,83546.3347332917,124.21875,362.761458333333,18.8359356874467,83546.3347332917,60.90625,750.632291666667,24.1901463398968,83546.3347332917,148.6640625,1120.49635416667,31.3310958104175,83546.3347332917,134.28125,216.545833333333,14.5473613374348,83546.3347332917,90.9375,671.1125,24.4171476857767,83546.3347332917,161.625,527.70625,20.4961740948186,83546.3347332917,152.8046875,97.0286458333333,9.64870611066399,83546.3347332917,142.046875,53.9729166666667,6.55956454072508,83546.3347332917,186.765625,198.442708333333,13.8595423744858,83546.3347332917,"Ulls"
98.84375,221.04375,14.7746147147131,85460.478919626,47.0546875,310.118229166667,17.3312343324326,85460.478919626,126.8203125,913.772395833333,29.858858199247,85460.478919626,70.265625,309.198958333333,17.5038862889498,85460.478919626,35.703125,543.696875,22.9745080832458,85460.478919626,97.515625,520.102083333333,22.7462844494611,85460.478919626,61.1796875,283.7453125,16.7932106251618,85460.478919626,54.6640625,436.655729166667,19.4377318487323,85460.478919626,99.78125,466.31875,21.2327713144872,85460.478919626,81.4453125,375.090104166667,19.0893163802869,85460.478919626,58.8515625,71.9880208333333,8.201763234216,85460.478919626,122.203125,570.6375,23.295112208763,85460.478919626,"Ulls"
148.15625,1871.11458333333,41.8515461220857,119615.324207565,52.03125,602.317708333333,23.2201187243419,119615.324207565,140.0234375,1275.3109375,35.453046846232,119615.324207565,126.671875,2820.34583333333,53.0082755115435,119615.324207565,43.0703125,989.213020833334,30.3693705971493,119615.324207565,118.921875,1657.775,40.4894310278216,119615.324207565,77.09375,1201.28854166667,33.3718638323656,119615.324207565,70.578125,2279.36041666667,45.822712023284,119615.324207565,131.453125,1822.734375,42.1036060137075,119615.324207565,86.21875,1183.52291666667,34.0643783297531,119615.324207565,127.6953125,341.106770833333,17.5702062528072,119615.324207565,175.8125,202.4125,12.4393836175689,119615.324207565,"Ulls"
114.6484375,334.5578125,18.2586485214866,90909.742536537,57.765625,336.31875,17.9649549100675,90909.742536537,117.0625,1119.61666666667,33.0269013741566,90909.742536537,91.5703125,426.896354166667,20.4846070254325,90909.742536537,49.984375,523.946875,22.3579289578588,90909.742536537,91.171875,825.146875,28.5896872595973,90909.742536537,72.9609375,198.478645833333,14.0368874469979,90909.742536537,78.03125,1164.39583333333,32.9134869747523,90909.742536537,119.421875,752.852083333333,27.3507475117657,90909.742536537,109.9921875,390.744270833333,19.6980928363323,90909.742536537,84.3984375,192.738020833333,12.8178502340488,90909.742536537,136.7421875,245.433854166667,14.8301697769214,90909.742536537,"Ulls"
129.1015625,416.8515625,19.7464917875211,102055.046426373,60.2421875,850.622395833333,29.056319252086,102055.046426373,122.9453125,812.028645833333,27.9935197470793,102055.046426373,142.546875,255.922916666667,15.6460507431457,102055.046426373,57.3359375,1983.29322916667,44.235762755906,102055.046426373,117.421875,679.003125,25.8865304459799,102055.046426373,124.203125,470.06875,21.4542712274062,102055.046426373,74.2421875,1351.1265625,36.1778573224665,102055.046426373,127.4765625,427.828645833333,20.2146886947528,102055.046426373,131.6484375,267.4953125,15.9598739006408,102055.046426373,113.2421875,320.674479166667,15.8407161997738,102055.046426373,147.1875,1893.39895833333,42.4887226557949,102055.046426373,"Ulls"
115.1640625,175.094270833333,11.4849224752341,88965.3919855345,69.5390625,244.625520833333,14.4626322308645,88965.3919855345,127.71875,1017.925,29.0632845054477,88965.3919855345,114.5,421.10625,20.0486227917282,88965.3919855345,61.40625,704.267708333333,26.0225101072524,88965.3919855345,134.328125,761.913541666667,26.3624285706218,88965.3919855345,108.0625,1267.79791666667,35.5456513735844,88965.3919855345,90.1484375,805.4359375,26.4689770581582,88965.3919855345,146.3671875,181.703645833333,13.3988227639902,88965.3919855345,136.6953125,653.206770833333,24.6184526651794,88965.3919855345,113.875,71.6989583333333,7.32420502529622,88965.3919855345,158.046875,155.155208333333,12.0982427543554,88965.3919855345,"Ulls"
