Mitjana 1,Variança 1,Desviacio 1,GradientMag 1,Mitjana 2,Variança 2,Desviacio 2,GradientMag 2,Mitjana 3,Variança 3,Desviacio 3,GradientMag 3,Mitjana 4,Variança 4,Desviacio 4,GradientMag 4,Mitjana 5,Variança 5,Desviacio 5,GradientMag 5,Mitjana 6,Variança 6,Desviacio 6,GradientMag 6,Deteccio
160.390625,350.844791666667,17.8969816798574,95062.1591281953,105.171875,974.1640625,29.0275878828572,95062.1591281953,183,1025.625,27.2369979164951,95062.1591281953,162.828125,75.6375,6.27191614150794,95062.1591281953,135.875,697.7546875,22.2547074936782,95062.1591281953,198.3671875,500.305208333333,15.9896193923119,95062.1591281953,"Ulls"
123.1484375,435.088541666667,20.4223794703751,85269.9663777551,78.73046875,460.230989583333,20.9463926700095,85269.9663777551,135.35546875,176.279947916667,12.1398955670949,85269.9663777551,92.3046875,524.263020833333,21.9633606195488,85269.9663777551,70.5390625,218.397395833333,14.3998091826871,85269.9663777551,107.2265625,570.6859375,22.9873195422793,85269.9663777551,"Ulls"
149.0625,1180.55677083333,32.7777354866675,86179.3728898143,89.6640625,919.5515625,30.0879058565711,86179.3728898143,158.9921875,261.963020833333,15.7927135144151,86179.3728898143,150.546875,1172.3625,31.7397109326543,86179.3728898143,95.8359375,312.448958333333,16.5152114016122,86179.3728898143,151.1484375,317.265625,17.2628561271452,86179.3728898143,"Ulls"
102.6015625,642.916666666667,23.343896266361,85087.7743595868,78.34375,1526.66041666667,36.1733145025317,85087.7743595868,118.2421875,408.011458333333,19.7306574404593,85087.7743595868,113.515625,612.351041666667,23.4928886721515,85087.7743595868,97.15234375,701.192447916667,20.4224887577873,85087.7743595868,132.0234375,306.616145833333,15.5260295117735,85087.7743595868,"Ulls"
144.20703125,288.541927083333,16.7353497622678,79825.4509957715,97.03125,947.3625,29.5709081454307,79825.4509957715,156.8671875,319.019270833333,16.6099849878307,79825.4509957715,153.94921875,71.08046875,8.13947697334309,79825.4509957715,131.015625,446.735416666667,17.8237582737085,79825.4509957715,157.703125,72.3354166666667,8.07838210397391,79825.4509957715,"Ulls"
79.6875,242.700520833333,14.4775067853739,95628.0822272956,49.03515625,352.11796875,18.4291502179262,95628.0822272956,140.8359375,1136.41197916667,33.2396737071,95628.0822272956,122.96875,764.553125,27.3554276257537,95628.0822272956,105.76953125,766.44921875,24.0363840493358,95628.0822272956,155.08984375,590.18828125,23.5002080120401,95628.0822272956,"Ulls"
157.0390625,1283.36770833333,34.1248288758779,93557.613803783,91.609375,1062.78333333333,32.4022092986942,93557.613803783,163.37890625,577.15078125,23.4836696713267,93557.613803783,145.703125,1412.2671875,36.735682414067,93557.613803783,82.671875,370.856770833333,18.7984799725016,93557.613803783,160.73828125,1304.51692708333,33.2760516782765,93557.613803783,"Ulls"
66.59765625,714.672135416667,25.4198280535798,100209.999955348,29.46484375,83.1325520833333,8.97874905172666,100209.999955348,31.5390625,58.6182291666667,7.06931697999375,100209.999955348,106.15625,724.300520833334,26.624122813787,100209.999955348,97.17578125,2331.01015625,41.9408355270854,100209.999955348,58.171875,318.1375,15.8739776921246,100209.999955348,"Ulls"
113.875,403.725,19.7185357768938,92458.9259301748,63.68359375,555.403385416667,23.100398338825,92458.9259301748,132.26953125,388.665364583333,18.9734847896945,92458.9259301748,93.5703125,272.509375,15.9892478793841,92458.9259301748,78.16015625,178.126302083333,12.4303210964996,92458.9259301748,125.28125,377.458854166667,18.6364747311767,92458.9259301748,"Ulls"
85.171875,68.9625,7.64759350025995,59309.4737556756,49.98828125,513.135677083333,21.0964810896088,59309.4737556756,94.5078125,365.386979166667,18.9772531371144,59309.4737556756,83.91796875,50.27578125,6.82056846771605,59309.4737556756,68.97265625,250.81484375,13.9209628479633,59309.4737556756,94.6796875,58.9723958333333,7.26032324191997,59309.4737556756,"Ulls"
152.19140625,345.821614583333,17.5503175340056,98545.0446163362,106.41796875,1278.82421875,34.6825650897526,98545.0446163362,171.69140625,360.878385416667,18.226477248919,98545.0446163362,153.921875,407.383333333333,19.7885554249024,98545.0446163362,126.72265625,534.30078125,20.2181587257899,98545.0446163362,170.3359375,218.600520833333,14.0559984042073,98545.0446163362,"Ulls"
78.484375,330.566666666667,17.8199204360593,76635.5922986373,55.9140625,703.728645833333,26.3710525195421,76635.5922986373,89.53125,349.1953125,18.6051423763645,76635.5922986373,68.5859375,159.978125,12.2385272506029,76635.5922986373,53.94140625,191.111197916667,13.0153090464001,76635.5922986373,82.8515625,288.116145833333,16.3086497666076,76635.5922986373,"Ulls"
75.24609375,611.19609375,24.2546718490822,87674.0992297667,60.0546875,741.485416666667,27.1378940468832,87674.0992297667,95.5390625,284.344270833333,16.756954280227,87674.0992297667,61.9140625,504.144270833333,22.4148993130146,87674.0992297667,53.4375,372.589583333333,17.1884789490673,87674.0992297667,84.2890625,512.6796875,22.2354666600686,87674.0992297667,"Ulls"
157.3203125,371.477083333333,18.2164008542854,118369.286150172,81.36328125,1824.03411458333,42.5476591649804,118369.286150172,138.21875,573.968229166667,23.8480929440747,118369.286150172,140.78125,568.703645833333,22.9919333450788,118369.286150172,80.25390625,939.34609375,28.2490706872868,118369.286150172,118.71875,930.905729166667,28.3580403837612,118369.286150172,"Ulls"
22.45703125,87.2518229166667,9.13778448736336,56713.3888000955,44.6796875,269.5140625,15.8628886187634,56713.3888000955,94.12890625,314.654947916667,17.6261540286283,56713.3888000955,27.828125,42.4796875,6.28469123139768,56713.3888000955,40.40234375,285.417447916667,15.3441108456996,56713.3888000955,90.57421875,326.35546875,17.3148616350202,56713.3888000955,"Ulls"
85.38671875,134.04453125,11.2664767223466,81132.2159686997,50.44921875,519.584114583333,20.6274863145493,81132.2159686997,134.49609375,2470.86536458333,49.2689138110552,81132.2159686997,83.29296875,578.82578125,23.4345142355082,81132.2159686997,54.3828125,299.540625,16.8335869239715,81132.2159686997,160.69140625,863.560677083333,25.7910830267524,81132.2159686997,"Ulls"
132.55078125,410.614322916667,18.9795128274506,122221.314706202,98.2109375,2517.26666666667,48.0024618274388,122221.314706202,156.66796875,650.40078125,25.2426369044998,122221.314706202,115.265625,1039.17916666667,31.8426080306992,122221.314706202,117.26171875,845.022135416667,26.7089820541358,122221.314706202,160.91796875,473.047135416667,18.9209619167737,122221.314706202,"Ulls"
125.7734375,1856.02760416667,42.9603228213086,93074.1158406363,61.08984375,513.798177083333,22.4797130022872,93074.1158406363,142.31640625,404.74609375,19.470364015502,93074.1158406363,83.41796875,2287.36015625,47.7695327382537,93074.1158406363,56.8671875,629.272395833333,23.4268770515987,93074.1158406363,125.40625,734.968229166667,26.3912513334752,93074.1158406363,"Ulls"
168.73828125,226.050260416667,13.3613429692463,93947.1436589171,105.97265625,1379.42317708333,35.2375425927591,93947.1436589171,180.921875,1150.00885416667,28.4782968824564,93947.1436589171,163.34765625,95.0075520833333,7.18042929073277,93947.1436589171,137.54296875,582.84765625,21.3558314028647,93947.1436589171,190.97265625,494.192447916667,16.9552593141299,93947.1436589171,"Ulls"
134.14453125,130.652864583333,11.1218102253655,77092.3682563619,80.73046875,778.962760416667,27.5079603287168,77092.3682563619,161.81640625,319.88515625,16.011157674205,77092.3682563619,123.19921875,63.8903645833333,7.74407072130954,77092.3682563619,94.6328125,312.563020833333,15.9646165052767,77092.3682563619,161.640625,403.8703125,18.9558981606498,77092.3682563619,"Ulls"
86.53515625,531.460677083333,21.830772700116,61137.3196041285,49.93359375,146.10546875,11.7841519833928,61137.3196041285,102.1796875,684.509375,25.7499674296038,61137.3196041285,104.984375,1314.42760416667,35.8533928433487,61137.3196041285,51.59765625,106.55546875,9.44102011297301,61137.3196041285,100.66015625,788.90390625,27.5649945517122,61137.3196041285,"Ulls"
86.49609375,750.92578125,27.0243490924363,103397.983731415,83.8203125,827.625,26.470538657713,103397.983731415,159.01953125,390.66953125,18.6707964966769,103397.983731415,123.84765625,277.448177083333,14.7449919873458,103397.983731415,99.16796875,517.475260416667,19.9426822514273,103397.983731415,160.9609375,170.405208333333,12.158802044916,103397.983731415,"Ulls"
79.7734375,753.1359375,26.7236150953037,77135.9019345498,58.85546875,316.451822916667,17.6109783649772,77135.9019345498,108.640625,110.30625,10.3805026701449,77135.9019345498,78.5390625,561.921354166667,23.024109598203,77135.9019345498,56.3125,127.672916666667,10.7276791901786,77135.9019345498,91.171875,441.606770833333,19.8776692836259,77135.9019345498,"Ulls"
171.72265625,338.615885416667,17.108713836768,89950.8006317753,131.66796875,1513.53723958333,36.2034625338476,89950.8006317753,184.984375,429.23125,20.1403084484689,89950.8006317753,165.5234375,309.759375,15.618302781107,89950.8006317753,170.33984375,591.393489583333,22.7513289941632,89950.8006317753,203.87890625,107.187760416667,9.08162299391154,89950.8006317753,"Ulls"
148.3125,159.407291666667,12.558875850723,95544.1370410298,112.23046875,2233.09609375,46.1123833626452,95544.1370410298,137.4921875,674.3953125,25.2915895007751,95544.1370410298,153.3359375,537.590625,22.2648106175397,95544.1370410298,133.3046875,606.003645833333,20.9922738855917,95544.1370410298,144.5625,194.203645833333,12.923223326058,95544.1370410298,"Ulls"
114.66015625,760.016927083333,27.104533702117,95410.8647068077,94.6953125,991.744791666667,28.7360997243542,95410.8647068077,150.1484375,187.3546875,12.5526114989423,95410.8647068077,143.07421875,321.244010416667,13.6812386455077,95410.8647068077,103.046875,295.409375,15.2588996329407,95410.8647068077,140.55078125,188.628385416667,12.596827076501,95410.8647068077,"Ulls"
121.50390625,3986.92942708333,63.1043468480194,106677.980941612,106.51953125,2343.95234375,48.0276190132491,106677.980941612,190.7734375,559.95625,19.9407797903583,106677.980941612,131.3984375,1960.096875,42.6019370409026,106677.980941612,148.015625,1018.9765625,23.8632358555888,106677.980941612,192.9296875,776.8625,24.8957653442376,106677.980941612,"Ulls"
122.37890625,184.34609375,13.2205206218699,66239.6514839125,76.2734375,1015.27135416667,31.3535435094546,66239.6514839125,129.40625,332.671354166667,17.9963075265272,66239.6514839125,107.765625,21.2619791666667,4.33422246268495,66239.6514839125,80.9140625,486.546875,17.8405244905655,66239.6514839125,127.984375,419.061458333333,19.8024183299512,66239.6514839125,"Ulls"
176.3046875,1457.84895833333,38.0596355492726,147184.646510839,121.6953125,2153.95885416667,42.3474691047311,147184.646510839,221.2265625,564.994270833333,20.9824611445305,147184.646510839,156.2109375,897.785416666667,28.6381336956894,147184.646510839,142.1328125,1355.7453125,32.1714740207334,147184.646510839,217.8671875,494.488541666667,19.39174536755,147184.646510839,"Ulls"
131.21875,1283.44375,35.3012754528328,103644.028425287,100.05078125,1593.34973958333,37.8389446171837,103644.028425287,141.71484375,677.135677083333,24.929954847008,103644.028425287,157.296875,519.170833333333,21.9862367452714,103644.028425287,137.7890625,672.946875,22.2510241437835,103644.028425287,154.56640625,212.601302083333,12.02361588166,103644.028425287,"Ulls"
138.91796875,1360.37942708333,36.553152762993,134221.191093037,79.234375,926.723958333333,30.3023101556704,134221.191093037,143.74609375,462.444010416667,21.2639564466488,134221.191093037,137.171875,415.060416666667,18.6290465111327,134221.191093037,75.078125,1504.47760416667,33.3913452073751,134221.191093037,128.16015625,1172.07786458333,31.2519232640607,134221.191093037,"Ulls"
95.125,848.945833333333,28.1133996316475,83264.6210104247,72.9921875,1140.20729166667,32.5079382695892,83264.6210104247,114.3125,161.966145833333,12.6655986199216,83264.6210104247,109.34375,378.74375,16.5681748032266,83264.6210104247,93.3125,624.6234375,21.8386195346862,83264.6210104247,117.54296875,84.5247395833334,8.6456019933906,83264.6210104247,"Ulls"
177.74609375,211.909635416667,14.1607030400974,76137.738281004,130.8671875,1228.01979166667,33.9273651877734,76137.738281004,179.7109375,726.91875,25.2394448239298,76137.738281004,181.76953125,68.00390625,7.986513742375,76137.738281004,171.390625,261.5859375,13.6686497570781,76137.738281004,187.75390625,84.48203125,8.4639013074751,76137.738281004,"Ulls"
136.20703125,692.197135416667,25.9270044051963,117181.878903812,61.484375,1188.17447916667,33.8236010465232,117181.878903812,142.90234375,824.06796875,28.4365145193258,117181.878903812,119.75,472.1203125,21.3569756173227,117181.878903812,122.9453125,857.019791666667,26.483264528369,117181.878903812,157.37890625,270.691927083333,14.6442278984006,117181.878903812,"Ulls"
103.83984375,283.195052083333,16.7374060066771,54686.5829665356,97.62109375,202.350260416667,13.7544611318252,54686.5829665356,121.92578125,85.0356770833333,8.98573400356166,54686.5829665356,120.3359375,107.619270833333,10.1180594846971,54686.5829665356,95.7265625,88.5135416666667,8.67881723470444,54686.5829665356,119.80859375,108.25859375,10.0849036295134,54686.5829665356,"Ulls"
150.05859375,1014.63411458333,30.8758474159779,86505.0698614208,75.1171875,923.517708333333,28.9987394681485,86505.0698614208,161.4296875,232.580208333333,13.8527416890677,86505.0698614208,113.52734375,666.747135416667,23.413347540308,86505.0698614208,65.96484375,199.086197916667,12.696374235519,86505.0698614208,129.78515625,1448.51536458333,35.8266832807352,86505.0698614208,"Ulls"
149.5859375,255.51875,14.7878574275029,83370.5940772219,99.92578125,733.416927083333,26.5468240657171,83370.5940772219,165.33984375,238.626302083333,14.4344010698536,83370.5940772219,140.43359375,226.02578125,13.9812732790553,83370.5940772219,112.95703125,211.78671875,13.1769531372313,83370.5940772219,153.69140625,334.962239583333,17.390405592214,83370.5940772219,"Ulls"
137.03515625,237.521614583333,15.0662625129893,85597.8212312433,87.6171875,741.347395833333,26.7340676598655,85597.8212312433,152.359375,198.7390625,12.609039071079,85597.8212312433,135.15625,161.860416666667,11.6682264125715,85597.8212312433,106.8203125,263.4984375,14.7209242128692,85597.8212312433,144.8515625,268.567708333333,14.7612053037917,85597.8212312433,"Ulls"
136.1015625,785.988541666667,27.3517161382252,102711.548377971,76.90625,602.691666666667,24.2203081783673,102711.548377971,124.6796875,219.202083333333,14.540233583874,102711.548377971,150.30859375,319.01953125,17.2481842143004,102711.548377971,106.80859375,1047.68255208333,31.4464100049097,102711.548377971,121.578125,295.047916666667,15.3846619476858,102711.548377971,"Ulls"
126.72265625,329.52734375,18.05397797964,102009.285631699,71.2578125,991.706770833333,30.305207592148,102009.285631699,149.9453125,400.547395833333,19.0892803829784,102009.285631699,138.3984375,358.951041666667,18.447178331447,102009.285631699,95.015625,342.4015625,16.8156965003543,102009.285631699,142.140625,355.194270833333,18.0624243497221,102009.285631699,"Ulls"
93.69921875,577.92578125,20.2175252796831,98745.7479419552,59.27734375,582.396614583333,22.3817984465005,98745.7479419552,124.203125,698.302083333333,23.5254099077397,98745.7479419552,159.4609375,951.122916666666,29.6498798020961,98745.7479419552,137.8515625,543.384375,17.2220120428759,98745.7479419552,177.2421875,207.1078125,13.8207459391079,98745.7479419552,"Ulls"
133.9375,235.290104166667,14.5491517506048,83546.3347332917,86.9296875,884.5765625,26.8399849704516,83546.3347332917,164.22265625,681.749739583333,23.1017557302072,83546.3347332917,143.54296875,156.787239583333,12.0980337240494,83546.3347332917,116.4921875,362.542708333333,15.4883561132509,83546.3347332917,174.1953125,363.074479166667,17.1778582346522,83546.3347332917,"Ulls"
84.5546875,265.121354166667,16.1392505018314,85460.478919626,41.37890625,426.907552083333,20.1528712078392,85460.478919626,112.16796875,716.937239583333,26.3025713243541,85460.478919626,71.3125,329.417708333333,17.9412635027243,85460.478919626,56.7578125,254.321875,13.8197475414741,85460.478919626,110.9921875,518.478125,22.2639417616251,85460.478919626,"Ulls"
137.4140625,2345.73020833333,47.4299108168146,119615.324207565,47.55078125,795.765364583333,26.7947446607456,119615.324207565,129.47265625,1466.54296875,37.9712389370267,119615.324207565,81.65625,1192.40572916667,33.7181210810594,119615.324207565,99.13671875,1310.23359375,31.6964591380456,119615.324207565,153.6328125,1012.5734375,27.2714948156382,119615.324207565,"Ulls"
103.109375,380.727083333333,19.3716277734596,90909.742536537,53.875,430.1328125,20.1614419339632,90909.742536537,104.1171875,972.381770833333,30.8082943168769,90909.742536537,91.4765625,294.611458333333,16.8674901416651,90909.742536537,81.21484375,678.566927083333,22.8656686044005,90909.742536537,128.08203125,499.14296875,21.0904586443436,90909.742536537,"Ulls"
135.82421875,336.387239583333,17.6962712653334,102055.046426373,58.7890625,1416.9578125,36.646041003996,102055.046426373,120.18359375,745.515885416667,26.9400250965296,102055.046426373,127.92578125,368.78203125,18.7070725640235,102055.046426373,93.7421875,835.900520833333,26.0092867611202,102055.046426373,137.33203125,1160.61380208333,31.3517056752739,102055.046426373,"Ulls"
114.83203125,298.100260416667,15.7667726334812,88965.3919855345,65.47265625,474.446614583333,20.2425711690584,88965.3919855345,131.0234375,889.919270833333,27.7128565380347,88965.3919855345,122.37890625,960.50234375,30.0820520193819,88965.3919855345,102.01171875,438.567447916667,16.8965910417272,88965.3919855345,152.20703125,168.429427083333,12.7485327591728,88965.3919855345,"Ulls"
144.0546875,130.327083333333,11.2410785966614,79004.4811188,85.6015625,689.968229166667,25.8217237550972,79004.4811188,140.51953125,480.40234375,21.6432430009511,79004.4811188,129.36328125,585.30703125,23.6246610230918,79004.4811188,103.5625,444.3015625,18.4324028681034,79004.4811188,140.17578125,243.068489583333,15.0155819477831,79004.4811188,"Ulls"
149.765625,823.272395833333,28.0023699137071,109490.641252527,107.9765625,2685.60208333333,50.3561266872114,109490.641252527,158.20703125,277.903385416667,16.251610509614,109490.641252527,140.4375,1018.66510416667,28.7349002186916,109490.641252527,120.2734375,656.595833333333,23.2302953609694,109490.641252527,153.1328125,278.293229166667,15.873752949173,109490.641252527,"Ulls"
68.38671875,437.63984375,19.9570834521283,101510.213201484,45.1171875,461.3953125,20.3283151382418,101510.213201484,96.4296875,1169.43229166667,33.5972311632709,101510.213201484,70.6171875,1689.178125,40.6523444331605,101510.213201484,57.4375,1023.86458333333,31.7555172801733,101510.213201484,109.7265625,572.764583333333,22.4951782835149,101510.213201484,"Ulls"
118.921875,38.9729166666667,5.42382192917813,51350.9420020624,73.7265625,547.5015625,23.1845189263466,51350.9420020624,118.1015625,217.80625,14.5691953945727,51350.9420020624,96.7109375,93.3036458333333,8.92944092127768,51350.9420020624,79.21484375,126.68359375,10.3743838780249,51350.9420020624,104.9921875,175.941666666667,13.1143687386403,51350.9420020624,"Ulls"
112.0703125,485.527604166667,21.7132081502288,83443.8618052754,94.0546875,825.155729166667,27.6144823499407,83443.8618052754,174.921875,175.736979166667,12.6019553371509,83443.8618052754,79.48828125,226.812760416667,14.4861642238561,83443.8618052754,96.703125,790.497395833333,27.6689856132211,83443.8618052754,161.765625,213.8359375,14.3801067329285,83443.8618052754,"Ulls"
117.18359375,950.211197916667,27.4211307324294,90512.7758429841,77.0390625,639.541666666667,24.900729238347,90512.7758429841,143.61328125,323.496614583333,17.5415964587083,90512.7758429841,133.37890625,1763.33723958333,39.0047245609568,90512.7758429841,91.19921875,758.837239583333,26.090205348072,90512.7758429841,140.21484375,205.84140625,13.567650559931,90512.7758429841,"Ulls"
140.703125,1426.8234375,37.4678018085006,96438.9018764462,87.1484375,1009.978125,31.3127955345168,96438.9018764462,148.890625,932.666666666667,30.3151072333225,96438.9018764462,99.02734375,1497.36536458333,38.3872395977751,96438.9018764462,71.62890625,392.190364583333,19.2457395735883,96438.9018764462,129.98828125,884.935677083333,29.5159223458901,96438.9018764462,"Ulls"
135.94140625,976.880989583333,29.56335324632,98312.0981890924,93.6953125,1252.16354166667,35.1703712711667,98312.0981890924,136.63671875,230.31328125,14.9897293755679,98312.0981890924,135.77734375,1054.65026041667,28.5017127796295,98312.0981890924,78.90625,332.109895833333,16.697733248595,98312.0981890924,109.18359375,744.177864583333,26.7345292287566,98312.0981890924,"Ulls"
104.3671875,418.420833333333,20.0966038914493,106405.491713313,97.91796875,958.88515625,29.7751058135505,106405.491713313,153.21484375,298.617447916667,16.9351553656332,106405.491713313,122.50390625,449.81953125,19.763538085336,106405.491713313,103.09375,564.131770833333,21.3148654755877,106405.491713313,165.62890625,318.28046875,16.7195052437902,106405.491713313,"Ulls"
75.91796875,283.790364583333,16.7701561717998,85875.6020196709,85.28515625,985.16015625,30.4969503468109,85875.6020196709,159.0546875,707.919791666667,26.4379312056653,85875.6020196709,77.7109375,316.84375,17.7053251909231,85875.6020196709,84.828125,292.710416666667,15.2786412157396,85875.6020196709,139.6171875,641.2640625,25.1628030124208,85875.6020196709,"Ulls"
157.23828125,544.45234375,21.9734588202137,95758.5759764468,79.09375,812.078125,27.3599580950734,95758.5759764468,170.203125,434.94375,17.7713789329495,95758.5759764468,148.24609375,509.839322916667,20.8885699183706,95758.5759764468,107.78125,430.738020833333,18.6477563147009,95758.5759764468,172.9609375,463.966145833333,19.702301278593,95758.5759764468,"Ulls"
138.4453125,746.8515625,26.1161206768542,106086.279308857,91.28515625,1557.22526041667,35.9051220872006,106086.279308857,147.16015625,1182.22994791667,33.5713412620378,106086.279308857,124.4296875,263.771354166667,14.5816457320731,106086.279308857,110.4921875,692.215625,24.2113386203875,106086.279308857,174.734375,695.691666666667,22.7165862833211,106086.279308857,"Ulls"
135.1875,1871.665625,43.1200255513297,98563.8212017497,104.2890625,1152.303125,33.1841755319862,98563.8212017497,147.0703125,233.103645833333,14.2647173856183,98563.8212017497,141.390625,1560.98385416667,37.2222760800982,98563.8212017497,87.34765625,1124.65859375,32.4656640556892,98563.8212017497,139.80078125,254.08671875,15.6123100906462,98563.8212017497,"Ulls"
140.21875,1577.81197916667,39.3453647366482,76783.9648395882,71.015625,682.802083333333,25.2321517674296,76783.9648395882,135.87109375,283.36328125,16.3752215595693,76783.9648395882,151.6328125,222.0875,14.3620778102823,76783.9648395882,67.82421875,523.249739583333,22.1481858417438,76783.9648395882,105.875,526.063541666667,22.084447416808,76783.9648395882,"Ulls"
175.41015625,869.610677083333,26.6602325974258,116501.705914936,116.07421875,1488.90963541667,37.0712960212654,116501.705914936,189.70703125,386.06171875,18.5034359109339,116501.705914936,156.328125,809.279166666667,26.1703668727812,116501.705914936,129.09375,560.125520833333,20.9526090182099,116501.705914936,177.67578125,548.622135416667,20.7504107018965,116501.705914936,"Ulls"
82.10546875,363.062239583333,18.4679189416889,91679.6773755564,75.02734375,788.71328125,27.0502619649071,91679.6773755564,103.94140625,154.43984375,12.1793816341166,91679.6773755564,79.54296875,408.440885416667,19.6749260202985,91679.6773755564,80.0078125,869.1421875,25.468122146263,91679.6773755564,111.84375,287.268229166667,16.5809768263418,91679.6773755564,"Ulls"
100.12890625,856.495572916667,28.678573593286,91949.0749426464,51.83203125,1002.20911458333,31.0350959173856,91949.0749426464,109.0859375,947.2640625,30.4596459824619,91949.0749426464,90.7578125,405.722395833333,18.9641058894549,91949.0749426464,77.77734375,539.050260416667,20.8044918518172,91949.0749426464,124.96484375,301.00390625,14.9177027727444,91949.0749426464,"Ulls"
81.41015625,1065.43203125,32.5375819707764,81039.2364370204,78.23828125,505.945572916667,21.307620768057,81039.2364370204,121.3359375,299.636979166667,16.6301520763927,81039.2364370204,80.625,488.235416666667,20.4464817531684,81039.2364370204,94.2109375,369.333854166667,16.1928141676424,81039.2364370204,118.34375,176.600520833333,11.8449015196312,81039.2364370204,"Ulls"
107.73828125,1665.68098958333,39.0485223664452,76220.5048597578,49.6328125,550.316666666667,23.2015324519097,76220.5048597578,126.48046875,818.920052083333,28.1434331120629,76220.5048597578,118.4921875,1691.13802083333,39.3814629028043,76220.5048597578,48.75390625,255.22265625,14.2507850680782,76220.5048597578,112.78125,691.489583333333,26.1092273253546,76220.5048597578,"Ulls"
113.875,1059.590625,31.4882713317302,88647.6024575897,78.39453125,1118.80755208333,32.2692739225615,88647.6024575897,124.69140625,389.405989583333,18.5721928635815,88647.6024575897,142.85546875,639.875260416667,20.9056316774511,88647.6024575897,96.33203125,551.394010416667,19.9126140960641,88647.6024575897,115.28515625,186.270572916667,12.2353730614316,88647.6024575897,"Ulls"
102.8125,673.453125,25.7903977947534,80013.2112516599,70.09375,711.46875,24.7874607196924,80013.2112516599,123.71875,492.400520833333,19.4641716628033,80013.2112516599,124.51953125,107.44140625,9.87666413922368,80013.2112516599,101.921875,390.278645833333,15.9060417054952,80013.2112516599,134.8125,192.096354166667,10.3237862336409,80013.2112516599,"Ulls"
112.30078125,448.790364583333,21.0799758381053,93860.600461648,67.5,1096.67395833333,32.8691763800436,93860.600461648,138.1640625,499.359895833333,22.1073563458817,93860.600461648,102.27734375,319.615885416667,17.6977722901566,93860.600461648,84.15625,399.9,17.8814043037943,93860.600461648,141.94921875,338.57109375,17.8214505983695,93860.600461648,"Ulls"
99.70703125,1119.64036458333,32.5444287262557,104962.482065285,50.52734375,792.284635416667,27.5318028739973,104962.482065285,127.2578125,910.68125,30.0827970206203,104962.482065285,121.12890625,1065.66171875,31.1202894567134,104962.482065285,96.0625,699.449479166667,22.3536655277826,104962.482065285,130.984375,449.111458333333,19.9535192837225,104962.482065285,"Ulls"
102.9296875,448.340625,21.0817054946081,96255.4094656811,92.09765625,910.432552083333,30.0256241129912,96255.4094656811,158.2421875,256.720833333333,15.5875285391164,96255.4094656811,86.1484375,242.246875,15.2310533449371,96255.4094656811,96.11328125,584.36328125,23.4439441085339,96255.4094656811,150.10546875,372.219010416667,18.3245596112192,96255.4094656811,"Ulls"
130.9140625,234.388020833333,15.0023650995588,73212.1848469174,76.125,1642.74583333333,38.984758407154,73212.1848469174,153.62109375,872.392447916667,28.7663956436836,73212.1848469174,120.1328125,147.906770833333,9.90318898808927,73212.1848469174,113.47265625,668.852864583333,23.9159877375709,73212.1848469174,162.203125,189.347916666667,12.1431148215853,73212.1848469174,"Ulls"
173.77734375,342.33046875,18.3483389560977,87413.928231775,131.890625,1677.6234375,39.3247593250712,87413.928231775,196.90234375,279.489322916667,12.3616874383968,87413.928231775,165.1328125,119.68125,9.17759967332618,87413.928231775,137.2734375,1774.31822916667,34.700325798301,87413.928231775,201.4453125,355.08125,12.546352360042,87413.928231775,"Ulls"
134.0703125,325.6609375,16.5048730675203,93382.7694001571,107.4921875,1336.71458333333,34.2303406976062,93382.7694001571,175.046875,124.878645833333,10.9417014821614,93382.7694001571,137.3359375,888.963541666667,28.8842541958213,93382.7694001571,148.54296875,667.76328125,24.0872464458848,93382.7694001571,173.20703125,75.77421875,8.12403753115768,93382.7694001571,"Ulls"
60.98828125,697.023177083333,25.2385693423166,103616.823105166,113.76171875,2725.91432291667,51.1476969074684,103616.823105166,177.56640625,687.827864583333,25.3868057218147,103616.823105166,77.3671875,180.991666666667,12.9193865778859,103616.823105166,99.03515625,711.099739583333,23.9670382398349,103616.823105166,163.37890625,382.304427083333,18.9654211583359,103616.823105166,"Ulls"
135.18359375,1445.08671875,36.2461030951343,107747.942672382,65.703125,1165.5828125,32.9820191623652,107747.942672382,140.828125,605.0921875,24.4579687597104,107747.942672382,119.23046875,2089.09140625,43.4887064519106,107747.942672382,75.28515625,413.268489583333,17.6960043248017,107747.942672382,134.31640625,573.41484375,22.7022996571991,107747.942672382,"Ulls"
106.9375,1005.93854166667,30.8011483585297,100763.656526724,73.7421875,1045.571875,31.9693654200313,100763.656526724,127.97265625,580.095572916667,23.5342947637281,100763.656526724,135.55859375,1040.43723958333,30.6653629021541,100763.656526724,110.38671875,693.855989583333,23.2562531042865,100763.656526724,120.86328125,154.555989583333,11.4575593444243,100763.656526724,"Ulls"
144.62890625,1152.98255208333,33.191035462276,120913.183880962,83.08203125,1896.32786458333,42.0336725547469,120913.183880962,169.8203125,508.325520833333,22.0440692955395,120913.183880962,130,394.7296875,18.3568746140409,120913.183880962,125.359375,963.7609375,28.593261209532,120913.183880962,178.546875,241.996354166667,13.300127897522,120913.183880962,"Ulls"
165.07421875,875.354947916667,28.4740655855674,115474.920676245,93.8203125,3996.57291666667,62.9257527223751,115474.920676245,183.7265625,756.847395833333,27.3453225399196,115474.920676245,151.1015625,1554.32239583333,37.7794051846225,115474.920676245,97.41015625,691.578385416667,24.2735602457876,115474.920676245,180.4375,620.7828125,22.6270947262255,115474.920676245,"Ulls"
